marital status	age	sex	district	1976Q1	1977Q1	1978Q1	1979Q1	1980Q1	1981Q1	1982Q1	1983Q1	1984Q1
Divorced	30-39 years	Women	Polling area - 5. Nord	119	136	132	125	115	123	126	139	131
Divorced	30-39 years	Women	Polling area - 5. Nørrebrohallen	106	110	104	121	132	127	134	136	128
Divorced	30-39 years	Women	Polling area - 5. Syd	117	118	113	108	129	119	130	146	143
Divorced	30-39 years	Women	Polling area - 5. Øst	112	121	115	114	123	121	114	131	133
Divorced	30-39 years	Women	Polling area - 5. Vest	113	129	120	105	110	108	113	108	119
Divorced	30-39 years	Women	Polling area - 5. Nordvest	212	211	206	214	205	188	184	201	196
Divorced	30-39 years	Women	Polling area - 6. Bispebjerg	114	98	100	93	111	110	111	129	114
Divorced	30-39 years	Women	Polling area - 6. Vest	44	43	47	46	48	54	56	65	65
Divorced	30-39 years	Women	Polling area - 6. Nord	77	84	93	88	87	90	104	96	97
Divorced	30-39 years	Women	Polling area - 6. Øst	25	27	28	27	40	41	43	57	52
Divorced	30-39 years	Women	Polling area - 6. Syd	92	101	103	103	112	116	131	127	124
Divorced	30-39 years	Women	Polling area - 7. Brønshøj	47	45	55	49	52	54	50	58	66
Divorced	30-39 years	Women	Polling area - 7. Nord	133	151	136	131	140	141	143	136	132
Divorced	30-39 years	Women	Polling area - 7. Syd	67	65	60	62	60	60	58	83	80
Divorced	30-39 years	Women	Polling area - 7. Øst	79	81	92	79	84	90	86	91	98
Divorced	30-39 years	Women	Polling area - 7. Vest	55	58	58	65	67	72	78	73	72
Divorced	30-39 years	Women	Polling area - 7. Nordvest	67	68	65	86	98	98	93	89	86
Divorced	30-39 years	Women	Polling area - 7. Katrinedal	28	27	28	29	32	43	41	38	42
Divorced	30-39 years	Women	Polling area - 7. Kirkebjerg	30	41	50	49	58	69	75	68	76
Divorced	30-39 years	Women	Polling area - 7. Vanløse	124	137	134	139	134	133	138	144	147
Divorced	30-39 years	Women	Polling area - 8. Valby	75	85	84	83	93	101	109	106	114
Divorced	30-39 years	Women	Polling area - 8. Nord	88	100	92	85	103	105	117	121	134
Divorced	30-39 years	Women	Polling area - 8. Syd	39	39	36	40	38	43	45	51	53
Divorced	30-39 years	Women	Polling area - 8. Vest	99	93	98	104	97	99	100	88	98
Divorced	30-39 years	Women	Polling area - 8. Sydøst	90	79	99	95	100	102	101	107	99
Divorced	30-39 years	Women	Polling area - 8. Midt	46	40	48	46	54	55	49	48	51
Divorced	30-39 years	Women	Polling area - 9. Vesterbro	110	113	101	99	109	123	131	122	120
Divorced	30-39 years	Women	Polling area - 9. Nord	149	148	142	160	154	160	155	140	132
Divorced	30-39 years	Women	Polling area - 9. Syd	121	138	133	133	157	151	144	146	148
Divorced	30-39 years	Women	Polling area - 9. Øst	135	126	121	107	113	123	127	122	110
Divorced	30-39 years	Women	Polling area - 9. Vest	80	90	99	96	103	110	111	113	126
Divorced	30-39 years	Women	Polling area - 9. Midt	36	38	38	35	28	24	32	31	33
Divorced	30-39 years	Women	Polling area - 9. Sydhavn	16	21	19	18	25	32	30	29	30
Divorced	40-49 years	Men	Copenhagen total	5070	5101	5116	4953	5184	5378	5633	6044	6397
Divorced	40-49 years	Men	District - Indre By	590	551	542	549	587	592	627	681	728
Divorced	40-49 years	Men	District - Østerbro	593	614	593	553	600	635	681	735	752
Divorced	40-49 years	Men	District - Nørrebro	986	939	934	929	960	955	955	1032	1075
Divorced	40-49 years	Men	District - Vesterbro/Kongens Enghave	823	819	853	787	827	801	890	921	970
Divorced	40-49 years	Men	District - Valby	352	372	366	350	361	385	434	437	487
Divorced	40-49 years	Men	District - Vanløse	182	193	209	216	228	265	286	295	318
Divorced	40-49 years	Men	District - Brønshøj-Husum	263	261	255	239	248	288	291	306	330
Divorced	40-49 years	Men	District - Bispebjerg	406	399	406	397	424	446	479	515	531
Divorced	40-49 years	Men	District - Amager Øst	404	415	443	434	417	448	458	533	599
Divorced	40-49 years	Men	District - Amager Vest	471	538	515	499	532	563	532	589	607
Divorced	40-49 years	Men	Polling area - 1. Østerbro	152	158	153	146	164	152	160	166	176
Divorced	40-49 years	Men	Polling area - 1. Øst	54	57	61	64	70	69	69	81	79
Divorced	40-49 years	Men	Polling area - 1. Nord	54	58	50	44	44	48	51	56	65
Divorced	40-49 years	Men	Polling area - 1. Syd	161	163	158	151	153	182	184	176	186
Divorced	40-49 years	Men	Polling area - 1. Vest	86	92	92	79	82	93	117	131	119
Divorced	40-49 years	Men	Polling area - 1. Nordvest	86	86	79	69	87	91	100	125	127
Divorced	40-49 years	Men	Polling area - 2. Sundbyvester	70	85	101	97	99	85	86	98	109
Divorced	40-49 years	Men	Polling area - 2. Nord	155	171	172	151	172	178	169	189	187
Divorced	40-49 years	Men	Polling area - 2. Syd	132	155	102	115	106	129	89	111	109
Divorced	40-49 years	Men	Polling area - 2. Øst	52	61	61	63	71	75	79	80	72
Divorced	40-49 years	Men	Polling area - 2. Vest	62	66	79	73	84	96	109	111	130
Divorced	40-49 years	Men	Polling area - 3. Indre By	185	181	177	186	188	183	198	204	207
Divorced	40-49 years	Men	Polling area - 3. Nord	68	69	80	82	83	86	88	84	111
Divorced	40-49 years	Men	Polling area - 3. Syd	114	104	96	96	105	109	115	141	157
Divorced	40-49 years	Men	Polling area - 3. Øst	223	197	189	185	211	214	226	252	253
Divorced	40-49 years	Men	Polling area - 4. Sundbyøster	127	132	145	135	127	124	125	148	159
Divorced	40-49 years	Men	Polling area - 4. Nord	142	132	151	150	161	174	180	194	207
Divorced	40-49 years	Men	Polling area - 4. Syd	77	84	88	90	82	89	91	116	127
Divorced	40-49 years	Men	Polling area - 4. Øst	58	67	59	59	47	61	62	75	106
Divorced	40-49 years	Men	Polling area - 5. Nørrebro	132	140	134	138	139	138	135	139	145
Divorced	40-49 years	Men	Polling area - 5. Nord	142	140	164	155	139	140	146	156	150
Divorced	40-49 years	Men	Polling area - 5. Nørrebrohallen	77	81	90	88	95	100	95	115	118
Divorced	40-49 years	Men	Polling area - 5. Syd	192	169	139	149	151	119	107	107	112
Divorced	40-49 years	Men	Polling area - 5. Øst	136	120	110	123	140	139	143	159	161
Divorced	40-49 years	Men	Polling area - 5. Vest	118	115	100	99	98	113	114	115	116
Divorced	40-49 years	Men	Polling area - 5. Nordvest	189	174	197	177	198	206	215	241	273
Divorced	40-49 years	Men	Polling area - 6. Bispebjerg	98	92	97	103	106	122	128	127	131
Divorced	40-49 years	Men	Polling area - 6. Vest	71	68	67	63	72	75	87	84	85
Divorced	40-49 years	Men	Polling area - 6. Nord	79	88	86	74	79	82	102	112	118
Divorced	40-49 years	Men	Polling area - 6. Øst	25	28	26	24	26	30	27	35	35
Divorced	40-49 years	Men	Polling area - 6. Syd	133	123	130	133	141	137	135	157	162
Divorced	40-49 years	Men	Polling area - 7. Brønshøj	23	27	32	31	35	40	41	39	52
Divorced	40-49 years	Men	Polling area - 7. Nord	42	44	46	38	40	46	51	48	50
Divorced	40-49 years	Men	Polling area - 7. Syd	38	37	47	45	52	56	65	66	65
Divorced	40-49 years	Men	Polling area - 7. Øst	57	57	53	52	53	64	60	68	78
Divorced	40-49 years	Men	Polling area - 7. Vest	73	71	67	65	67	71	64	62	66
Divorced	40-49 years	Men	Polling area - 7. Nordvest	82	78	75	73	75	97	96	112	111
Divorced	40-49 years	Men	Polling area - 7. Katrinedal	25	31	39	31	34	35	42	43	53
Divorced	40-49 years	Men	Polling area - 7. Kirkebjerg	31	31	31	35	28	31	46	50	48
Divorced	40-49 years	Men	Polling area - 7. Vanløse	74	78	74	85	92	113	112	113	125
Divorced	40-49 years	Men	Polling area - 8. Valby	69	79	71	73	74	82	94	101	109
Divorced	40-49 years	Men	Polling area - 8. Nord	76	81	87	90	95	94	100	98	112
Divorced	40-49 years	Men	Polling area - 8. Syd	32	35	37	26	36	36	40	41	54
Divorced	40-49 years	Men	Polling area - 8. Vest	70	68	63	52	48	50	64	62	58
Divorced	40-49 years	Men	Polling area - 8. Sydøst	59	61	60	57	56	61	71	72	78
Divorced	40-49 years	Men	Polling area - 8. Midt	46	48	48	52	52	62	65	63	76
Divorced	40-49 years	Men	Polling area - 9. Vesterbro	117	106	120	118	105	113	128	149	150
Divorced	40-49 years	Men	Polling area - 9. Nord	205	208	205	201	213	201	204	213	221
Divorced	40-49 years	Men	Polling area - 9. Syd	97	96	106	100	109	104	125	124	143
Divorced	40-49 years	Men	Polling area - 9. Øst	217	224	234	204	220	201	224	229	228
Divorced	40-49 years	Men	Polling area - 9. Vest	138	141	137	117	129	131	136	141	151
Divorced	40-49 years	Men	Polling area - 9. Midt	34	32	35	37	41	41	60	51	57
Divorced	40-49 years	Men	Polling area - 9. Sydhavn	15	12	16	10	10	10	13	14	20
Divorced	40-49 years	Women	Copenhagen total	5223	5039	4959	4702	4810	4993	5130	5445	5799
Divorced	40-49 years	Women	District - Indre By	498	465	481	447	483	514	535	614	716
Divorced	40-49 years	Women	District - Østerbro	621	624	616	594	614	660	702	705	805
Divorced	40-49 years	Women	District - Nørrebro	844	818	790	751	761	799	790	810	846
Divorced	40-49 years	Women	District - Vesterbro/Kongens Enghave	701	650	615	568	558	550	556	583	631
Divorced	40-49 years	Women	District - Valby	470	451	462	430	443	460	506	523	490
Divorced	40-49 years	Women	District - Vanløse	293	286	288	282	307	320	316	345	373
Divorced	40-49 years	Women	District - Brønshøj-Husum	400	389	379	351	348	349	372	397	411
Divorced	40-49 years	Women	District - Bispebjerg	486	450	425	409	422	440	427	454	455
Divorced	40-49 years	Women	District - Amager Øst	465	461	428	417	406	415	416	437	475
Divorced	40-49 years	Women	District - Amager Vest	445	445	475	453	468	486	510	577	597
Divorced	40-49 years	Women	Polling area - 1. Østerbro	141	136	128	129	129	138	133	136	161
Divorced	40-49 years	Women	Polling area - 1. Øst	74	80	82	79	71	71	81	75	82
Divorced	40-49 years	Women	Polling area - 1. Nord	64	67	68	64	67	67	78	73	81
Divorced	40-49 years	Women	Polling area - 1. Syd	136	126	125	118	127	143	150	145	179
Divorced	40-49 years	Women	Polling area - 1. Vest	113	112	108	110	117	128	135	145	160
Divorced	40-49 years	Women	Polling area - 1. Nordvest	93	103	105	94	103	113	125	131	142
Divorced	40-49 years	Women	Polling area - 2. Sundbyvester	136	144	156	154	157	147	165	172	175
Divorced	40-49 years	Women	Polling area - 2. Nord	145	145	152	146	158	154	155	197	199
Divorced	40-49 years	Women	Polling area - 2. Syd	20	19	23	22	20	25	20	23	30
Divorced	40-49 years	Women	Polling area - 2. Øst	62	67	74	71	69	96	100	114	112
Divorced	40-49 years	Women	Polling area - 2. Vest	82	70	70	60	64	64	70	71	81
Divorced	40-49 years	Women	Polling area - 3. Indre By	167	150	147	137	149	159	174	191	229
Divorced	40-49 years	Women	Polling area - 3. Nord	79	79	79	70	77	79	89	103	120
Divorced	40-49 years	Women	Polling area - 3. Syd	67	59	71	68	72	76	89	103	124
Divorced	40-49 years	Women	Polling area - 3. Øst	185	177	184	172	185	200	183	217	243
Divorced	40-49 years	Women	Polling area - 4. Sundbyøster	129	121	115	114	102	114	116	127	131
Divorced	40-49 years	Women	Polling area - 4. Nord	157	159	144	140	137	145	140	146	165
Divorced	40-49 years	Women	Polling area - 4. Syd	93	95	87	82	78	76	77	80	91
Divorced	40-49 years	Women	Polling area - 4. Øst	86	86	82	81	89	80	83	84	88
Divorced	40-49 years	Women	Polling area - 5. Nørrebro	105	100	104	92	93	107	107	114	115
Divorced	40-49 years	Women	Polling area - 5. Nord	122	134	127	115	100	101	102	117	118
Divorced	40-49 years	Women	Polling area - 5. Nørrebrohallen	98	93	100	101	109	120	119	115	125
Divorced	40-49 years	Women	Polling area - 5. Syd	112	95	94	98	88	86	75	92	105
Divorced	40-49 years	Women	Polling area - 5. Øst	95	96	95	94	94	97	101	102	103
Divorced	40-49 years	Women	Polling area - 5. Vest	128	111	96	93	96	101	100	92	103
Divorced	40-49 years	Women	Polling area - 5. Nordvest	184	189	174	158	181	187	186	178	177
Divorced	40-49 years	Women	Polling area - 6. Bispebjerg	140	121	113	105	102	112	106	118	120
Divorced	40-49 years	Women	Polling area - 6. Vest	99	93	84	82	84	84	82	78	82
Divorced	40-49 years	Women	Polling area - 6. Nord	84	86	88	94	104	100	95	97	98
Divorced	40-49 years	Women	Polling area - 6. Øst	43	39	37	32	33	37	35	49	52
Divorced	40-49 years	Women	Polling area - 6. Syd	120	111	103	96	99	107	109	112	103
Divorced	40-49 years	Women	Polling area - 7. Brønshøj	34	39	33	36	40	36	43	54	57
Divorced	40-49 years	Women	Polling area - 7. Nord	94	85	93	80	80	86	83	104	104
Divorced	40-49 years	Women	Polling area - 7. Syd	67	66	68	68	75	80	76	75	78
Divorced	40-49 years	Women	Polling area - 7. Øst	98	97	90	81	76	72	99	102	111
Divorced	40-49 years	Women	Polling area - 7. Vest	85	75	83	84	84	78	72	73	71
Divorced	40-49 years	Women	Polling area - 7. Nordvest	112	117	108	96	97	104	107	104	110
Divorced	40-49 years	Women	Polling area - 7. Katrinedal	50	44	45	43	41	38	35	41	37
Divorced	40-49 years	Women	Polling area - 7. Kirkebjerg	34	30	25	28	31	35	35	46	56
Divorced	40-49 years	Women	Polling area - 7. Vanløse	119	122	122	117	131	140	138	143	160
Divorced	40-49 years	Women	Polling area - 8. Valby	68	67	66	66	66	77	83	99	84
Divorced	40-49 years	Women	Polling area - 8. Nord	85	77	83	87	96	96	104	101	111
Divorced	40-49 years	Women	Polling area - 8. Syd	74	70	73	63	56	62	73	67	59
Divorced	40-49 years	Women	Polling area - 8. Vest	109	102	96	75	86	84	93	103	94
Divorced	40-49 years	Women	Polling area - 8. Sydøst	64	59	68	69	68	65	73	84	79
Divorced	40-49 years	Women	Polling area - 8. Midt	70	76	76	70	71	76	80	69	63
Divorced	40-49 years	Women	Polling area - 9. Vesterbro	118	97	95	100	98	87	86	98	100
Divorced	40-49 years	Women	Polling area - 9. Nord	130	131	124	118	112	108	101	99	125
Divorced	40-49 years	Women	Polling area - 9. Syd	140	141	134	119	119	128	137	140	138
Divorced	40-49 years	Women	Polling area - 9. Øst	130	115	110	95	88	92	101	110	116
Divorced	40-49 years	Women	Polling area - 9. Vest	102	90	87	81	85	83	81	81	86
Divorced	40-49 years	Women	Polling area - 9. Midt	60	54	44	38	38	38	36	37	45
Divorced	40-49 years	Women	Polling area - 9. Sydhavn	21	22	21	17	18	14	14	18	21
Divorced	50-59 years	Men	Copenhagen total	5412	5292	5228	4855	4842	4874	4845	4766	4855
Divorced	50-59 years	Men	District - Indre By	595	577	534	492	480	494	481	448	446
Divorced	50-59 years	Men	District - Østerbro	586	584	588	565	565	577	579	552	594
Divorced	50-59 years	Men	District - Nørrebro	1081	998	966	883	833	806	809	752	748
Divorced	50-59 years	Men	District - Vesterbro/Kongens Enghave	915	876	850	796	783	799	751	746	770
Divorced	50-59 years	Men	District - Valby	372	375	374	352	367	370	385	411	403
Divorced	50-59 years	Men	District - Vanløse	252	234	239	223	207	216	209	223	245
Divorced	50-59 years	Men	District - Brønshøj-Husum	230	265	270	261	277	289	291	275	273
Divorced	50-59 years	Men	District - Bispebjerg	454	450	479	427	429	433	459	485	473
Divorced	50-59 years	Men	District - Amager Øst	451	471	446	420	443	435	423	440	458
Divorced	50-59 years	Men	District - Amager Vest	476	462	482	436	458	455	458	434	445
Divorced	50-59 years	Men	Polling area - 1. Østerbro	149	149	147	127	135	137	130	134	132
Divorced	50-59 years	Men	Polling area - 1. Øst	50	49	49	50	48	52	48	50	55
Divorced	50-59 years	Men	Polling area - 1. Nord	44	52	54	53	54	59	57	50	60
Divorced	50-59 years	Men	Polling area - 1. Syd	172	156	136	132	135	136	130	128	141
Divorced	50-59 years	Men	Polling area - 1. Vest	88	82	93	95	92	87	105	95	103
Divorced	50-59 years	Men	Polling area - 1. Nordvest	83	96	109	108	101	106	109	95	103
Divorced	50-59 years	Men	Polling area - 2. Sundbyvester	64	61	66	60	71	62	69	69	71
Divorced	50-59 years	Men	Polling area - 2. Nord	193	182	173	169	172	175	173	155	155
Divorced	50-59 years	Men	Polling area - 2. Syd	116	110	124	104	96	90	87	74	79
Divorced	50-59 years	Men	Polling area - 2. Øst	41	48	51	42	45	58	59	57	59
Divorced	50-59 years	Men	Polling area - 2. Vest	62	61	68	61	74	70	70	79	81
Divorced	50-59 years	Men	Polling area - 3. Indre By	203	194	187	170	154	158	149	127	127
Divorced	50-59 years	Men	Polling area - 3. Nord	70	73	64	64	62	66	63	52	66
Divorced	50-59 years	Men	Polling area - 3. Syd	119	102	100	89	97	93	99	104	106
Divorced	50-59 years	Men	Polling area - 3. Øst	203	208	183	169	167	177	170	165	147
Divorced	50-59 years	Men	Polling area - 4. Sundbyøster	120	130	126	120	132	141	133	148	158
Divorced	50-59 years	Men	Polling area - 4. Nord	158	173	153	144	153	152	140	136	141
Divorced	50-59 years	Men	Polling area - 4. Syd	110	104	92	84	86	79	85	88	91
Divorced	50-59 years	Men	Polling area - 4. Øst	63	64	75	72	72	63	65	68	68
Divorced	50-59 years	Men	Polling area - 5. Nørrebro	166	146	138	122	122	126	126	113	119
Divorced	50-59 years	Men	Polling area - 5. Nord	151	150	140	140	127	127	127	114	110
Divorced	50-59 years	Men	Polling area - 5. Nørrebrohallen	90	86	98	96	94	87	91	84	77
Divorced	50-59 years	Men	Polling area - 5. Syd	181	146	128	105	97	79	78	69	68
Divorced	50-59 years	Men	Polling area - 5. Øst	121	120	128	109	93	97	95	90	83
Divorced	50-59 years	Men	Polling area - 5. Vest	149	136	119	99	97	88	97	90	80
Divorced	50-59 years	Men	Polling area - 5. Nordvest	223	214	215	212	203	202	195	192	211
Divorced	50-59 years	Men	Polling area - 6. Bispebjerg	108	95	103	92	98	93	102	106	106
Divorced	50-59 years	Men	Polling area - 6. Vest	92	101	101	91	89	95	103	111	103
Divorced	50-59 years	Men	Polling area - 6. Nord	91	85	85	81	70	76	86	96	91
Divorced	50-59 years	Men	Polling area - 6. Øst	32	32	33	29	29	30	33	35	34
Divorced	50-59 years	Men	Polling area - 6. Syd	131	137	157	134	143	139	135	137	139
Divorced	50-59 years	Men	Polling area - 7. Brønshøj	32	34	33	28	24	24	25	25	22
Divorced	50-59 years	Men	Polling area - 7. Nord	29	38	40	41	43	49	44	38	40
Divorced	50-59 years	Men	Polling area - 7. Syd	55	52	53	47	50	56	52	53	58
Divorced	50-59 years	Men	Polling area - 7. Øst	56	58	59	65	64	64	66	63	71
Divorced	50-59 years	Men	Polling area - 7. Vest	54	61	64	67	75	79	78	63	63
Divorced	50-59 years	Men	Polling area - 7. Nordvest	71	87	85	76	82	82	87	97	92
Divorced	50-59 years	Men	Polling area - 7. Katrinedal	41	30	37	33	35	37	39	42	50
Divorced	50-59 years	Men	Polling area - 7. Kirkebjerg	47	44	44	39	34	37	36	33	34
Divorced	50-59 years	Men	Polling area - 7. Vanløse	97	95	94	88	77	77	73	84	88
Divorced	50-59 years	Men	Polling area - 8. Valby	62	66	66	62	69	73	71	77	79
Divorced	50-59 years	Men	Polling area - 8. Nord	74	76	74	64	64	70	76	86	83
Divorced	50-59 years	Men	Polling area - 8. Syd	58	54	47	44	49	48	51	48	48
Divorced	50-59 years	Men	Polling area - 8. Vest	59	61	63	62	68	68	60	62	54
Divorced	50-59 years	Men	Polling area - 8. Sydøst	58	61	61	65	61	54	67	73	75
Divorced	50-59 years	Men	Polling area - 8. Midt	61	57	63	55	56	57	60	65	64
Divorced	50-59 years	Men	Polling area - 9. Vesterbro	150	145	137	129	128	121	112	107	119
Divorced	50-59 years	Men	Polling area - 9. Nord	216	209	203	185	177	174	142	148	156
Divorced	50-59 years	Men	Polling area - 9. Syd	127	123	115	110	119	125	125	122	130
Divorced	50-59 years	Men	Polling area - 9. Øst	205	185	179	160	141	156	157	157	156
Divorced	50-59 years	Men	Polling area - 9. Vest	150	141	146	140	144	134	127	120	114
Divorced	50-59 years	Men	Polling area - 9. Midt	59	63	59	55	56	71	73	80	84
Divorced	50-59 years	Men	Polling area - 9. Sydhavn	8	10	11	17	18	18	15	12	11
Divorced	50-59 years	Women	Copenhagen total	7156	6950	6722	6123	5958	5752	5597	5448	5477
Divorced	50-59 years	Women	District - Indre By	632	610	553	512	493	487	492	472	463
Divorced	50-59 years	Women	District - Østerbro	923	906	846	776	742	725	698	688	688
Divorced	50-59 years	Women	District - Nørrebro	1009	942	937	820	813	760	739	720	716
Divorced	50-59 years	Women	District - Vesterbro/Kongens Enghave	862	811	799	733	716	686	656	643	645
Divorced	50-59 years	Women	District - Valby	602	620	588	568	568	547	522	524	538
Divorced	50-59 years	Women	District - Vanløse	503	483	472	412	383	369	369	357	384
Divorced	50-59 years	Women	District - Brønshøj-Husum	537	549	533	494	490	469	450	442	429
Divorced	50-59 years	Women	District - Bispebjerg	933	891	870	760	734	702	684	637	631
Divorced	50-59 years	Women	District - Amager Øst	677	662	647	586	576	553	536	527	527
Divorced	50-59 years	Women	District - Amager Vest	478	476	477	462	443	454	451	438	456
Divorced	50-59 years	Women	Polling area - 1. Østerbro	182	175	160	157	145	132	119	133	133
Divorced	50-59 years	Women	Polling area - 1. Øst	103	94	95	72	74	78	73	71	74
Divorced	50-59 years	Women	Polling area - 1. Nord	118	115	98	82	84	92	89	88	99
Divorced	50-59 years	Women	Polling area - 1. Syd	198	198	179	163	152	155	144	133	132
Divorced	50-59 years	Women	Polling area - 1. Vest	162	163	163	150	151	144	145	142	135
Divorced	50-59 years	Women	Polling area - 1. Nordvest	160	161	151	152	136	124	128	121	115
Divorced	50-59 years	Women	Polling area - 2. Sundbyvester	150	146	143	135	135	113	106	110	118
Divorced	50-59 years	Women	Polling area - 2. Nord	158	151	152	154	138	152	155	147	150
Divorced	50-59 years	Women	Polling area - 2. Syd	35	37	29	27	22	25	26	29	29
Divorced	50-59 years	Women	Polling area - 2. Øst	58	54	60	55	55	70	73	63	67
Divorced	50-59 years	Women	Polling area - 2. Vest	77	88	93	91	93	94	91	89	92
Divorced	50-59 years	Women	Polling area - 3. Indre By	201	194	177	160	152	147	145	142	134
Divorced	50-59 years	Women	Polling area - 3. Nord	116	108	95	97	87	83	78	73	64
Divorced	50-59 years	Women	Polling area - 3. Syd	99	100	83	74	80	74	80	80	76
Divorced	50-59 years	Women	Polling area - 3. Øst	216	208	198	181	174	183	189	177	189
Divorced	50-59 years	Women	Polling area - 4. Sundbyøster	183	183	181	163	164	149	140	133	136
Divorced	50-59 years	Women	Polling area - 4. Nord	223	223	219	202	201	193	198	202	197
Divorced	50-59 years	Women	Polling area - 4. Syd	159	147	141	120	114	112	108	93	92
