marital status	age	sex	district	1974Q1	1975Q1
Divorced	30-39 years	Men	Polling area - 5. Nord	121	134
Divorced	30-39 years	Men	Polling area - 5. Nørrebrohallen	78	75
Divorced	30-39 years	Men	Polling area - 5. Syd	287	279
Divorced	30-39 years	Men	Polling area - 5. Øst	153	149
Divorced	30-39 years	Men	Polling area - 5. Vest	135	145
Divorced	30-39 years	Men	Polling area - 5. Nordvest	197	186
Divorced	30-39 years	Men	Polling area - 6. Bispebjerg	86	84
Divorced	30-39 years	Men	Polling area - 6. Vest	50	47
Divorced	30-39 years	Men	Polling area - 6. Nord	79	75
Divorced	30-39 years	Men	Polling area - 6. Øst	19	16
Divorced	30-39 years	Men	Polling area - 6. Syd	100	106
Divorced	30-39 years	Men	Polling area - 7. Brønshøj	51	36
Divorced	30-39 years	Men	Polling area - 7. Nord	40	36
Divorced	30-39 years	Men	Polling area - 7. Syd	46	61
Divorced	30-39 years	Men	Polling area - 7. Øst	47	64
Divorced	30-39 years	Men	Polling area - 7. Vest	62	65
Divorced	30-39 years	Men	Polling area - 7. Nordvest	95	95
Divorced	30-39 years	Men	Polling area - 7. Katrinedal	33	32
Divorced	30-39 years	Men	Polling area - 7. Kirkebjerg	40	36
Divorced	30-39 years	Men	Polling area - 7. Vanløse	89	85
Divorced	30-39 years	Men	Polling area - 8. Valby	67	79
Divorced	30-39 years	Men	Polling area - 8. Nord	78	81
Divorced	30-39 years	Men	Polling area - 8. Syd	32	37
Divorced	30-39 years	Men	Polling area - 8. Vest	49	54
Divorced	30-39 years	Men	Polling area - 8. Sydøst	47	54
Divorced	30-39 years	Men	Polling area - 8. Midt	34	40
Divorced	30-39 years	Men	Polling area - 9. Vesterbro	112	127
Divorced	30-39 years	Men	Polling area - 9. Nord	260	259
Divorced	30-39 years	Men	Polling area - 9. Syd	102	98
Divorced	30-39 years	Men	Polling area - 9. Øst	214	231
Divorced	30-39 years	Men	Polling area - 9. Vest	122	131
Divorced	30-39 years	Men	Polling area - 9. Midt	26	32
Divorced	30-39 years	Men	Polling area - 9. Sydhavn	13	13
Divorced	30-39 years	Women	Copenhagen total	4925	5058
Divorced	30-39 years	Women	District - Indre By	518	560
Divorced	30-39 years	Women	District - Østerbro	631	705
Divorced	30-39 years	Women	District - Nørrebro	842	835
Divorced	30-39 years	Women	District - Vesterbro/Kongens Enghave	623	628
Divorced	30-39 years	Women	District - Valby	437	430
Divorced	30-39 years	Women	District - Vanløse	301	292
Divorced	30-39 years	Women	District - Brønshøj-Husum	338	350
Divorced	30-39 years	Women	District - Bispebjerg	333	345
Divorced	30-39 years	Women	District - Amager Øst	394	415
Divorced	30-39 years	Women	District - Amager Vest	508	498
Divorced	30-39 years	Women	Polling area - 1. Østerbro	130	140
Divorced	30-39 years	Women	Polling area - 1. Øst	76	93
Divorced	30-39 years	Women	Polling area - 1. Nord	61	63
Divorced	30-39 years	Women	Polling area - 1. Syd	161	179
Divorced	30-39 years	Women	Polling area - 1. Vest	103	108
Divorced	30-39 years	Women	Polling area - 1. Nordvest	100	122
Divorced	30-39 years	Women	Polling area - 2. Sundbyvester	186	160
Divorced	30-39 years	Women	Polling area - 2. Nord	143	158
Divorced	30-39 years	Women	Polling area - 2. Syd	23	28
Divorced	30-39 years	Women	Polling area - 2. Øst	76	73
Divorced	30-39 years	Women	Polling area - 2. Vest	80	79
Divorced	30-39 years	Women	Polling area - 3. Indre By	175	181
Divorced	30-39 years	Women	Polling area - 3. Nord	73	66
Divorced	30-39 years	Women	Polling area - 3. Syd	87	100
Divorced	30-39 years	Women	Polling area - 3. Øst	183	213
Divorced	30-39 years	Women	Polling area - 4. Sundbyøster	104	100
Divorced	30-39 years	Women	Polling area - 4. Nord	143	158
Divorced	30-39 years	Women	Polling area - 4. Syd	86	96
Divorced	30-39 years	Women	Polling area - 4. Øst	61	61
Divorced	30-39 years	Women	Polling area - 5. Nørrebro	107	104
Divorced	30-39 years	Women	Polling area - 5. Nord	98	107
Divorced	30-39 years	Women	Polling area - 5. Nørrebrohallen	109	96
Divorced	30-39 years	Women	Polling area - 5. Syd	114	112
Divorced	30-39 years	Women	Polling area - 5. Øst	102	104
Divorced	30-39 years	Women	Polling area - 5. Vest	110	113
Divorced	30-39 years	Women	Polling area - 5. Nordvest	202	199
Divorced	30-39 years	Women	Polling area - 6. Bispebjerg	99	112
Divorced	30-39 years	Women	Polling area - 6. Vest	60	61
Divorced	30-39 years	Women	Polling area - 6. Nord	63	65
Divorced	30-39 years	Women	Polling area - 6. Øst	29	25
Divorced	30-39 years	Women	Polling area - 6. Syd	82	82
Divorced	30-39 years	Women	Polling area - 7. Brønshøj	44	50
Divorced	30-39 years	Women	Polling area - 7. Nord	127	128
Divorced	30-39 years	Women	Polling area - 7. Syd	69	69
Divorced	30-39 years	Women	Polling area - 7. Øst	67	75
Divorced	30-39 years	Women	Polling area - 7. Vest	53	54
Divorced	30-39 years	Women	Polling area - 7. Nordvest	80	79
Divorced	30-39 years	Women	Polling area - 7. Katrinedal	32	32
Divorced	30-39 years	Women	Polling area - 7. Kirkebjerg	36	30
Divorced	30-39 years	Women	Polling area - 7. Vanløse	131	125
Divorced	30-39 years	Women	Polling area - 8. Valby	65	69
Divorced	30-39 years	Women	Polling area - 8. Nord	87	84
Divorced	30-39 years	Women	Polling area - 8. Syd	43	41
Divorced	30-39 years	Women	Polling area - 8. Vest	107	107
Divorced	30-39 years	Women	Polling area - 8. Sydøst	88	79
Divorced	30-39 years	Women	Polling area - 8. Midt	47	50
Divorced	30-39 years	Women	Polling area - 9. Vesterbro	107	106
Divorced	30-39 years	Women	Polling area - 9. Nord	147	128
Divorced	30-39 years	Women	Polling area - 9. Syd	126	133
Divorced	30-39 years	Women	Polling area - 9. Øst	126	137
Divorced	30-39 years	Women	Polling area - 9. Vest	75	73
Divorced	30-39 years	Women	Polling area - 9. Midt	26	38
Divorced	30-39 years	Women	Polling area - 9. Sydhavn	16	13
Divorced	40-49 years	Men	Copenhagen total	5191	5110
Divorced	40-49 years	Men	District - Indre By	621	631
Divorced	40-49 years	Men	District - Østerbro	575	576
Divorced	40-49 years	Men	District - Nørrebro	1046	995
Divorced	40-49 years	Men	District - Vesterbro/Kongens Enghave	884	863
Divorced	40-49 years	Men	District - Valby	331	339
Divorced	40-49 years	Men	District - Vanløse	195	182
Divorced	40-49 years	Men	District - Brønshøj-Husum	242	248
Divorced	40-49 years	Men	District - Bispebjerg	365	388
Divorced	40-49 years	Men	District - Amager Øst	401	408
Divorced	40-49 years	Men	District - Amager Vest	531	480
Divorced	40-49 years	Men	Polling area - 1. Østerbro	148	145
Divorced	40-49 years	Men	Polling area - 1. Øst	53	46
Divorced	40-49 years	Men	Polling area - 1. Nord	50	61
Divorced	40-49 years	Men	Polling area - 1. Syd	177	155
Divorced	40-49 years	Men	Polling area - 1. Vest	52	74
Divorced	40-49 years	Men	Polling area - 1. Nordvest	95	95
Divorced	40-49 years	Men	Polling area - 2. Sundbyvester	67	67
Divorced	40-49 years	Men	Polling area - 2. Nord	187	167
Divorced	40-49 years	Men	Polling area - 2. Syd	154	137
Divorced	40-49 years	Men	Polling area - 2. Øst	59	51
Divorced	40-49 years	Men	Polling area - 2. Vest	64	58
Divorced	40-49 years	Men	Polling area - 3. Indre By	182	190
Divorced	40-49 years	Men	Polling area - 3. Nord	62	64
Divorced	40-49 years	Men	Polling area - 3. Syd	150	143
Divorced	40-49 years	Men	Polling area - 3. Øst	227	234
Divorced	40-49 years	Men	Polling area - 4. Sundbyøster	122	121
Divorced	40-49 years	Men	Polling area - 4. Nord	151	149
Divorced	40-49 years	Men	Polling area - 4. Syd	70	71
Divorced	40-49 years	Men	Polling area - 4. Øst	58	67
Divorced	40-49 years	Men	Polling area - 5. Nørrebro	137	135
Divorced	40-49 years	Men	Polling area - 5. Nord	143	135
Divorced	40-49 years	Men	Polling area - 5. Nørrebrohallen	68	78
Divorced	40-49 years	Men	Polling area - 5. Syd	240	206
Divorced	40-49 years	Men	Polling area - 5. Øst	128	131
Divorced	40-49 years	Men	Polling area - 5. Vest	144	130
Divorced	40-49 years	Men	Polling area - 5. Nordvest	186	180
Divorced	40-49 years	Men	Polling area - 6. Bispebjerg	90	92
Divorced	40-49 years	Men	Polling area - 6. Vest	80	78
Divorced	40-49 years	Men	Polling area - 6. Nord	59	63
Divorced	40-49 years	Men	Polling area - 6. Øst	25	27
Divorced	40-49 years	Men	Polling area - 6. Syd	111	128
Divorced	40-49 years	Men	Polling area - 7. Brønshøj	24	22
Divorced	40-49 years	Men	Polling area - 7. Nord	25	31
Divorced	40-49 years	Men	Polling area - 7. Syd	39	39
Divorced	40-49 years	Men	Polling area - 7. Øst	60	61
Divorced	40-49 years	Men	Polling area - 7. Vest	71	72
Divorced	40-49 years	Men	Polling area - 7. Nordvest	76	77
Divorced	40-49 years	Men	Polling area - 7. Katrinedal	33	28
Divorced	40-49 years	Men	Polling area - 7. Kirkebjerg	33	29
Divorced	40-49 years	Men	Polling area - 7. Vanløse	76	71
Divorced	40-49 years	Men	Polling area - 8. Valby	59	63
Divorced	40-49 years	Men	Polling area - 8. Nord	66	80
Divorced	40-49 years	Men	Polling area - 8. Syd	41	27
Divorced	40-49 years	Men	Polling area - 8. Vest	69	67
Divorced	40-49 years	Men	Polling area - 8. Sydøst	45	55
Divorced	40-49 years	Men	Polling area - 8. Midt	51	47
Divorced	40-49 years	Men	Polling area - 9. Vesterbro	117	126
Divorced	40-49 years	Men	Polling area - 9. Nord	245	240
Divorced	40-49 years	Men	Polling area - 9. Syd	108	93
Divorced	40-49 years	Men	Polling area - 9. Øst	216	215
Divorced	40-49 years	Men	Polling area - 9. Vest	149	146
Divorced	40-49 years	Men	Polling area - 9. Midt	37	33
Divorced	40-49 years	Men	Polling area - 9. Sydhavn	12	10
Divorced	40-49 years	Women	Copenhagen total	5617	5404
Divorced	40-49 years	Women	District - Indre By	534	519
Divorced	40-49 years	Women	District - Østerbro	658	632
Divorced	40-49 years	Women	District - Nørrebro	892	859
Divorced	40-49 years	Women	District - Vesterbro/Kongens Enghave	809	749
Divorced	40-49 years	Women	District - Valby	474	462
Divorced	40-49 years	Women	District - Vanløse	322	294
Divorced	40-49 years	Women	District - Brønshøj-Husum	456	432
Divorced	40-49 years	Women	District - Bispebjerg	532	518
Divorced	40-49 years	Women	District - Amager Øst	518	509
Divorced	40-49 years	Women	District - Amager Vest	422	430
Divorced	40-49 years	Women	Polling area - 1. Østerbro	122	134
Divorced	40-49 years	Women	Polling area - 1. Øst	77	71
Divorced	40-49 years	Women	Polling area - 1. Nord	79	71
Divorced	40-49 years	Women	Polling area - 1. Syd	158	149
Divorced	40-49 years	Women	Polling area - 1. Vest	103	104
Divorced	40-49 years	Women	Polling area - 1. Nordvest	119	103
Divorced	40-49 years	Women	Polling area - 2. Sundbyvester	136	140
Divorced	40-49 years	Women	Polling area - 2. Nord	123	132
Divorced	40-49 years	Women	Polling area - 2. Syd	22	20
Divorced	40-49 years	Women	Polling area - 2. Øst	66	63
Divorced	40-49 years	Women	Polling area - 2. Vest	75	75
Divorced	40-49 years	Women	Polling area - 3. Indre By	182	174
Divorced	40-49 years	Women	Polling area - 3. Nord	76	72
Divorced	40-49 years	Women	Polling area - 3. Syd	82	76
Divorced	40-49 years	Women	Polling area - 3. Øst	194	197
Divorced	40-49 years	Women	Polling area - 4. Sundbyøster	143	138
Divorced	40-49 years	Women	Polling area - 4. Nord	182	177
Divorced	40-49 years	Women	Polling area - 4. Syd	106	105
Divorced	40-49 years	Women	Polling area - 4. Øst	87	89
Divorced	40-49 years	Women	Polling area - 5. Nørrebro	104	109
Divorced	40-49 years	Women	Polling area - 5. Nord	127	125
Divorced	40-49 years	Women	Polling area - 5. Nørrebrohallen	93	98
Divorced	40-49 years	Women	Polling area - 5. Syd	125	107
Divorced	40-49 years	Women	Polling area - 5. Øst	94	90
Divorced	40-49 years	Women	Polling area - 5. Vest	148	127
Divorced	40-49 years	Women	Polling area - 5. Nordvest	201	203
Divorced	40-49 years	Women	Polling area - 6. Bispebjerg	165	149
Divorced	40-49 years	Women	Polling area - 6. Vest	101	105
Divorced	40-49 years	Women	Polling area - 6. Nord	96	93
Divorced	40-49 years	Women	Polling area - 6. Øst	48	48
Divorced	40-49 years	Women	Polling area - 6. Syd	122	123
Divorced	40-49 years	Women	Polling area - 7. Brønshøj	38	32
Divorced	40-49 years	Women	Polling area - 7. Nord	95	92
Divorced	40-49 years	Women	Polling area - 7. Syd	86	73
Divorced	40-49 years	Women	Polling area - 7. Øst	124	115
Divorced	40-49 years	Women	Polling area - 7. Vest	101	101
Divorced	40-49 years	Women	Polling area - 7. Nordvest	123	116
Divorced	40-49 years	Women	Polling area - 7. Katrinedal	55	50
Divorced	40-49 years	Women	Polling area - 7. Kirkebjerg	43	37
Divorced	40-49 years	Women	Polling area - 7. Vanløse	113	110
Divorced	40-49 years	Women	Polling area - 8. Valby	76	68
Divorced	40-49 years	Women	Polling area - 8. Nord	91	87
Divorced	40-49 years	Women	Polling area - 8. Syd	75	78
Divorced	40-49 years	Women	Polling area - 8. Vest	110	101
Divorced	40-49 years	Women	Polling area - 8. Sydøst	48	57
Divorced	40-49 years	Women	Polling area - 8. Midt	74	71
Divorced	40-49 years	Women	Polling area - 9. Vesterbro	142	127
Divorced	40-49 years	Women	Polling area - 9. Nord	174	152
Divorced	40-49 years	Women	Polling area - 9. Syd	154	144
Divorced	40-49 years	Women	Polling area - 9. Øst	144	142
Divorced	40-49 years	Women	Polling area - 9. Vest	116	106
Divorced	40-49 years	Women	Polling area - 9. Midt	59	56
Divorced	40-49 years	Women	Polling area - 9. Sydhavn	20	22
Divorced	50-59 years	Men	Copenhagen total	5618	5480
Divorced	50-59 years	Men	District - Indre By	665	625
Divorced	50-59 years	Men	District - Østerbro	587	591
Divorced	50-59 years	Men	District - Nørrebro	1120	1110
Divorced	50-59 years	Men	District - Vesterbro/Kongens Enghave	993	925
Divorced	50-59 years	Men	District - Valby	348	360
Divorced	50-59 years	Men	District - Vanløse	265	250
Divorced	50-59 years	Men	District - Brønshøj-Husum	244	242
Divorced	50-59 years	Men	District - Bispebjerg	442	430
Divorced	50-59 years	Men	District - Amager Øst	454	447
Divorced	50-59 years	Men	District - Amager Vest	500	500
Divorced	50-59 years	Men	Polling area - 1. Østerbro	161	165
Divorced	50-59 years	Men	Polling area - 1. Øst	52	50
Divorced	50-59 years	Men	Polling area - 1. Nord	52	46
Divorced	50-59 years	Men	Polling area - 1. Syd	171	171
Divorced	50-59 years	Men	Polling area - 1. Vest	61	70
Divorced	50-59 years	Men	Polling area - 1. Nordvest	90	89
Divorced	50-59 years	Men	Polling area - 2. Sundbyvester	74	78
Divorced	50-59 years	Men	Polling area - 2. Nord	212	206
Divorced	50-59 years	Men	Polling area - 2. Syd	109	108
Divorced	50-59 years	Men	Polling area - 2. Øst	46	50
Divorced	50-59 years	Men	Polling area - 2. Vest	59	58
Divorced	50-59 years	Men	Polling area - 3. Indre By	231	230
Divorced	50-59 years	Men	Polling area - 3. Nord	68	61
Divorced	50-59 years	Men	Polling area - 3. Syd	128	114
Divorced	50-59 years	Men	Polling area - 3. Øst	238	220
Divorced	50-59 years	Men	Polling area - 4. Sundbyøster	117	113
Divorced	50-59 years	Men	Polling area - 4. Nord	166	165
Divorced	50-59 years	Men	Polling area - 4. Syd	109	108
Divorced	50-59 years	Men	Polling area - 4. Øst	62	61
Divorced	50-59 years	Men	Polling area - 5. Nørrebro	155	170
Divorced	50-59 years	Men	Polling area - 5. Nord	130	145
Divorced	50-59 years	Men	Polling area - 5. Nørrebrohallen	81	86
Divorced	50-59 years	Men	Polling area - 5. Syd	242	206
Divorced	50-59 years	Men	Polling area - 5. Øst	151	137
Divorced	50-59 years	Men	Polling area - 5. Vest	162	153
Divorced	50-59 years	Men	Polling area - 5. Nordvest	199	213
Divorced	50-59 years	Men	Polling area - 6. Bispebjerg	109	101
Divorced	50-59 years	Men	Polling area - 6. Vest	89	86
Divorced	50-59 years	Men	Polling area - 6. Nord	88	81
Divorced	50-59 years	Men	Polling area - 6. Øst	33	31
Divorced	50-59 years	Men	Polling area - 6. Syd	123	131
Divorced	50-59 years	Men	Polling area - 7. Brønshøj	32	33
Divorced	50-59 years	Men	Polling area - 7. Nord	27	26
Divorced	50-59 years	Men	Polling area - 7. Syd	48	52
Divorced	50-59 years	Men	Polling area - 7. Øst	74	67
Divorced	50-59 years	Men	Polling area - 7. Vest	56	59
Divorced	50-59 years	Men	Polling area - 7. Nordvest	76	74
Divorced	50-59 years	Men	Polling area - 7. Katrinedal	44	43
Divorced	50-59 years	Men	Polling area - 7. Kirkebjerg	56	51
Divorced	50-59 years	Men	Polling area - 7. Vanløse	96	87
Divorced	50-59 years	Men	Polling area - 8. Valby	66	66
Divorced	50-59 years	Men	Polling area - 8. Nord	69	69
Divorced	50-59 years	Men	Polling area - 8. Syd	57	55
Divorced	50-59 years	Men	Polling area - 8. Vest	53	58
Divorced	50-59 years	Men	Polling area - 8. Sydøst	46	56
Divorced	50-59 years	Men	Polling area - 8. Midt	57	56
Divorced	50-59 years	Men	Polling area - 9. Vesterbro	128	132
Divorced	50-59 years	Men	Polling area - 9. Nord	271	213
Divorced	50-59 years	Men	Polling area - 9. Syd	129	131
Divorced	50-59 years	Men	Polling area - 9. Øst	238	235
Divorced	50-59 years	Men	Polling area - 9. Vest	142	136
Divorced	50-59 years	Men	Polling area - 9. Midt	74	67
Divorced	50-59 years	Men	Polling area - 9. Sydhavn	11	11
Divorced	50-59 years	Women	Copenhagen total	7636	7293
Divorced	50-59 years	Women	District - Indre By	682	657
Divorced	50-59 years	Women	District - Østerbro	976	926
Divorced	50-59 years	Women	District - Nørrebro	1151	1057
Divorced	50-59 years	Women	District - Vesterbro/Kongens Enghave	976	896
Divorced	50-59 years	Women	District - Valby	612	610
Divorced	50-59 years	Women	District - Vanløse	509	504
Divorced	50-59 years	Women	District - Brønshøj-Husum	509	515
Divorced	50-59 years	Women	District - Bispebjerg	975	940
Divorced	50-59 years	Women	District - Amager Øst	721	693
Divorced	50-59 years	Women	District - Amager Vest	525	495
Divorced	50-59 years	Women	Polling area - 1. Østerbro	198	183
Divorced	50-59 years	Women	Polling area - 1. Øst	102	98
Divorced	50-59 years	Women	Polling area - 1. Nord	126	115
Divorced	50-59 years	Women	Polling area - 1. Syd	222	211
Divorced	50-59 years	Women	Polling area - 1. Vest	154	158
Divorced	50-59 years	Women	Polling area - 1. Nordvest	174	161
Divorced	50-59 years	Women	Polling area - 2. Sundbyvester	164	155
Divorced	50-59 years	Women	Polling area - 2. Nord	180	163
Divorced	50-59 years	Women	Polling area - 2. Syd	53	41
Divorced	50-59 years	Women	Polling area - 2. Øst	58	59
Divorced	50-59 years	Women	Polling area - 2. Vest	70	77
Divorced	50-59 years	Women	Polling area - 3. Indre By	229	224
Divorced	50-59 years	Women	Polling area - 3. Nord	118	110
Divorced	50-59 years	Women	Polling area - 3. Syd	110	104
Divorced	50-59 years	Women	Polling area - 3. Øst	225	219
Divorced	50-59 years	Women	Polling area - 4. Sundbyøster	189	192
Divorced	50-59 years	Women	Polling area - 4. Nord	246	229
Divorced	50-59 years	Women	Polling area - 4. Syd	174	163
Divorced	50-59 years	Women	Polling area - 4. Øst	112	109
Divorced	50-59 years	Women	Polling area - 5. Nørrebro	166	152
Divorced	50-59 years	Women	Polling area - 5. Nord	157	147
Divorced	50-59 years	Women	Polling area - 5. Nørrebrohallen	121	109
Divorced	50-59 years	Women	Polling area - 5. Syd	174	152
Divorced	50-59 years	Women	Polling area - 5. Øst	125	116
Divorced	50-59 years	Women	Polling area - 5. Vest	177	158
Divorced	50-59 years	Women	Polling area - 5. Nordvest	231	223
Divorced	50-59 years	Women	Polling area - 6. Bispebjerg	267	263
Divorced	50-59 years	Women	Polling area - 6. Vest	166	162
Divorced	50-59 years	Women	Polling area - 6. Nord	199	191
Divorced	50-59 years	Women	Polling area - 6. Øst	100	96
Divorced	50-59 years	Women	Polling area - 6. Syd	243	228
Divorced	50-59 years	Women	Polling area - 7. Brønshøj	68	70
Divorced	50-59 years	Women	Polling area - 7. Nord	46	47
Divorced	50-59 years	Women	Polling area - 7. Syd	104	110
Divorced	50-59 years	Women	Polling area - 7. Øst	133	134
Divorced	50-59 years	Women	Polling area - 7. Vest	156	155
Divorced	50-59 years	Women	Polling area - 7. Nordvest	148	150
Divorced	50-59 years	Women	Polling area - 7. Katrinedal	74	75
Divorced	50-59 years	Women	Polling area - 7. Kirkebjerg	59	55
Divorced	50-59 years	Women	Polling area - 7. Vanløse	230	223
Divorced	50-59 years	Women	Polling area - 8. Valby	114	114
Divorced	50-59 years	Women	Polling area - 8. Nord	130	126
Divorced	50-59 years	Women	Polling area - 8. Syd	96	90
Divorced	50-59 years	Women	Polling area - 8. Vest	114	117
Divorced	50-59 years	Women	Polling area - 8. Sydøst	59	61
